,url,address,title,area,bedrooms,bathrooms,garages,price,date
4358,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-76m2-venda-RS350000-id-2480704592/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 76m²
",76,3,2,1,350000,2021-04-28 
4359,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-73m2-venda-RS240000-id-2482987845/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,1,1,240000,2021-04-28 
4360,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-75m2-venda-RS375000-id-2494093015/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,2,1,375000,2021-04-28 
4361,vivareal.com/imovel/apartamento-2-quartos-forquilhas-bairros-sao-jose-com-garagem-60m2-venda-RS296000-id-2516565477/,"Rua José Wilson Francisco - Forquilhas, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,296000,2021-04-28 
4362,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-87m2-venda-RS350000-id-2516619749/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 87m²
",87,3,1,1,350000,2021-04-28 
4363,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-55m2-venda-RS170000-id-2500600694/,"Areias, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,170000,2021-04-28 
4364,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-74m2-venda-RS349754-id-2515201044/,"Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,1,1,349754,2021-04-28 
4365,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-75m2-venda-RS410000-id-2512449380/,"Rua Brasilpinho, 50 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,2,1,410000,2021-04-28 
4366,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-58m2-venda-RS140000-id-2496061089/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 58m²
",58,2,1,1,140000,2021-04-28 
4367,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-76m2-venda-RS298000-id-2494843575/,"Areias, São José - SC","Apartamento com 2 Quartos à Venda, 76m²
",76,2,2,1,298000,2021-04-28 
4368,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-61m2-venda-RS254400-id-2511253476/,"Rua Álvaro Medeiros Santiago, 1635 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 61m²
",61,2,2,1,254400,2021-04-28 
4369,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-60m2-venda-RS240000-id-2514733316/,"Servidão David dos Reis, 355 - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,--,240000,2021-04-28 
4370,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-48m2-venda-RS129990-id-2513430716/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 48m²
",48,2,1,1,129990,2021-04-28 
4371,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-75m2-venda-RS535000-id-2513416763/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,2,1,535000,2021-04-28 
4372,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-81m2-venda-RS360000-id-2516306382/,"Rua do Iano, 222 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 81m²
",81,3,2,1,360000,2021-04-28 
4373,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-92m2-venda-RS620000-id-2511350997/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 92m²
",92,3,1,1,620000,2021-04-28 
4374,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-125m2-venda-RS335000-id-2514039756/,"Rua João Nilo Morfim, 874 - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 125m²
",125,2,2,1,335000,2021-04-28 
4375,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-85m2-venda-RS434569-id-2489421302/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 85m²
",85,3,1,1,434569,2021-04-28 
4376,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-63m2-venda-RS285000-id-2514046975/,"Rua Fagundes Varela, 874 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 63m²
",63,2,2,1,285000,2021-04-28 
4377,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-67m2-venda-RS190000-id-2468309232/,"Rua Vereador Mário Coelho Pires - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,1,--,190000,2021-04-28 
4378,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-84m2-venda-RS450000-id-2513815252/,"Rua Vereador Mário Coelho Pires, 854 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 84m²
",84,3,2,1,450000,2021-04-28 
4379,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-61m2-venda-RS198000-id-2494528382/,"Travessa Hercílio José Corrêa, 110 - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 61m²
",61,2,1,1,198000,2021-04-28 
4380,vivareal.com/imovel/apartamento-3-quartos-serraria-bairros-sao-jose-com-garagem-66m2-venda-RS150000-id-2513550901/,"Serraria, São José - SC","Apartamento com 3 Quartos à Venda, 66m²
",66,3,1,1,150000,2021-04-28 
4381,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-65m2-venda-RS249000-id-2514258796/,"Rua Nossa Senhora Aparecida - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 65m²
",65,3,1,1,249000,2021-04-28 
4382,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-57m2-venda-RS235000-id-2513832607/,"Rua Santo Antônio - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 57m²
",57,2,1,1,235000,2021-04-28 
4383,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-69m2-venda-RS453000-id-2497122828/,"Rua Osni João Vieira, 80 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 69m²
",69,2,2,1,453000,2021-04-28 
4384,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-76m2-venda-RS244000-id-2444752905/,"Rua Osni João Vieira, 237 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 76m²
",76,2,1,--,244000,2021-04-28 
4385,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-82m2-venda-RS534443-id-2510352821/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 82m²
",82,2,1,1,534443,2021-04-28 
4386,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-139m2-venda-RS750000-id-2473921412/,"Rua Elizeu Di Bernardi - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 139m²
",139,3,3,2,750000,2021-04-28 
4387,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-121m2-venda-RS935565-id-2433744522/,"Rua Koesa, 361 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 121m²
",121,3,4,2,935565,2021-04-28 
4388,vivareal.com/imovel/apartamento-2-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-67m2-venda-RS312000-id-2516695079/,"Jardim Cidade de Florianópolis, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,2,1,312000,2021-04-28 
4389,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-79m2-venda-RS493000-id-83420060/,"Rua Tiradentes, 2 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 79m²
",79,2,2,1,493000,2021-04-28 
4390,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-167m2-venda-RS490000-id-2488205597/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 167m²
",167,3,1,1,490000,2021-04-28 
4391,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-91m2-venda-RS320000-id-2516307192/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 91m²
",91,3,1,--,320000,2021-04-28 
4393,vivareal.com/imovel/apartamento-3-quartos-floresta-bairros-sao-jose-com-garagem-126m2-venda-RS475000-id-2489359651/,"Rua Maria Filomena da Silva, 257 - Floresta, São José - SC","Apartamento com 3 Quartos à Venda, 126m²
",126,3,2,2,475000,2021-04-28 
4394,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-110m2-venda-RS916335-id-2505673975/,"Avenida Brigadeiro da Silva Paes - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 110m²
",110,3,3,2,916335,2021-04-28 
4395,vivareal.com/imovel/apartamento-4-quartos-serraria-bairros-sao-jose-com-garagem-137m2-venda-RS690000-id-84808050/,"Rodovia BR-101, 100 - Serraria, São José - SC","Apartamento com 4 Quartos à Venda, 137m²
",137,4,3,2,690000,2021-04-28 
4396,vivareal.com/imovel/apartamento-2-quartos-centro-bairros-sao-jose-com-garagem-45m2-venda-RS349000-id-2514981593/,"Centro, São José - SC","Apartamento com 2 Quartos à Venda, 45m²
",45,2,1,1,349000,2021-04-28 
4397,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-84m2-venda-RS195000-id-2485742898/,"Areias, São José - SC","Apartamento com 2 Quartos à Venda, 84m²
",84,2,1,1,195000,2021-04-28 
4398,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-80m2-venda-RS532000-id-2510902820/,"Rua Jomilda Camargo da Cunha, 293 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 80m²
",80,2,2,2,532000,2021-04-28 
4399,vivareal.com/imovel/apartamento-2-quartos-forquilhas-bairros-sao-jose-com-garagem-54m2-venda-RS149900-id-2503861282/,"Rua Jovito Manoel Gonçalves - Forquilhas, São José - SC","Apartamento com 2 Quartos à Venda, 54m²
",54,2,1,1,149900,2021-04-28 
4400,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-122m2-venda-RS753458-id-1038756770/,"Avenida Marechal Castelo Branco, 458 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 122m²
",122,3,2,2,753458,2021-04-28 
4401,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-92m2-venda-RS519000-id-2514255679/,"Rua Moura, 654 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 92m²
",92,3,2,1,519000,2021-04-28 
4402,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-80m2-venda-RS359000-id-2481220229/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 80m²
",80,2,2,1,359000,2021-04-28 
4403,vivareal.com/imovel/apartamento-3-quartos-serraria-bairros-sao-jose-com-garagem-137m2-venda-RS699000-id-89786225/,"Rodovia BR-101, Km 201 - Serraria, São José - SC","Apartamento com 3 Quartos à Venda, 137m²
",137,3,1,2,699000,2021-04-28 
4404,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-61m2-venda-RS285000-id-2513463033/,"Travessa José João dos Passos, 795 - Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 61m²
",61,2,1,1,285000,2021-04-28 
4405,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-55m2-venda-RS181000-id-2509244015/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,181000,2021-04-28 
4406,vivareal.com/imovel/apartamento-2-quartos-real-parque-bairros-sao-jose-com-garagem-70m2-venda-RS200000-id-2509244702/,"Real Parque, São José - SC","Apartamento com 2 Quartos à Venda, 70m²
",70,2,1,1,200000,2021-04-28 
4407,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-71m2-venda-RS310000-id-2509068304/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 71m²
",71,2,1,1,310000,2021-04-28 
4408,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-64m2-venda-RS200000-id-2460563726/,"Rua Gentil Sandin, 380 - Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,1,--,200000,2021-04-28 
4409,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-86m2-venda-RS550000-id-2514249477/,"Rua Hidalgo Araújo, 479 - Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 86m²
",86,3,2,1,550000,2021-04-28 
4410,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-51m2-venda-RS169000-id-2495507399/,"Rua Adélia Schröeder Pontes, 0 - Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 51m²
",51,2,1,1,169000,2021-04-28 
4411,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-94m2-venda-RS655000-id-2514501379/,"Rua Tiradentes, 987 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 94m²
",94,3,2,1,655000,2021-04-28 
4412,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-77m2-venda-RS320000-id-2504782705/,"Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 77m²
",77,2,2,1,320000,2021-04-28 
4413,vivareal.com/imovel/apartamento-2-quartos-serraria-bairros-sao-jose-com-garagem-73m2-venda-RS250000-id-2482987697/,"Serraria, São José - SC","Apartamento com 2 Quartos à Venda, 73m²
",73,2,1,1,250000,2021-04-28 
4414,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-65m2-venda-RS170000-id-2518190356/,"Rua Francisco Jacinto de Melo - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,1,170000,2021-04-28 
4415,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-90m2-venda-RS380000-id-2499776876/,"Kobrasol, Florianópolis - SC","Apartamento com 3 Quartos à Venda, 90m²
",90,3,1,1,380000,2021-04-28 
4416,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-65m2-venda-RS190000-id-2513306779/,"Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,1,190000,2021-04-28 
4417,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-60m2-venda-RS224000-id-2428453710/,"Rua São Cristóvão - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,224000,2021-04-28 
4418,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-126m2-venda-RS650000-id-2517310209/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 126m²
",126,3,3,1,650000,2021-04-28 
4419,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-64m2-venda-RS265000-id-2502658229/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,2,1,265000,2021-04-28 
4420,vivareal.com/imovel/apartamento-2-quartos-forquilhas-bairros-sao-jose-com-garagem-44m2-venda-RS164000-id-2509069076/,"Forquilhas, São José - SC","Apartamento com 2 Quartos à Venda, 44m²
",44,2,1,1,164000,2021-04-28 
4421,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-87m2-venda-RS684000-id-2483604891/,"Rua Frei Hilário - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 87m²
",87,3,2,2,684000,2021-04-28 
4422,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-126m2-venda-RS880000-id-2503454841/,"Rua Brasilpinho - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 126m²
",126,3,4,2,880000,2021-04-28 
4423,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-115m2-venda-RS510000-id-2509801277/,"Rua João Batista Derner Neves, 22 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 115m²
",115,3,2,1,510000,2021-04-28 
4424,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-139m2-venda-RS650000-id-2513808595/,"Rua Elizeu Di Bernardi, 856 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 139m²
",139,3,2,1,650000,2021-04-28 
4425,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-55m2-venda-RS155000-id-2484817484/,"Rua Adão Manoel da Silva - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,155000,2021-04-28 
4426,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-82m2-venda-RS280000-id-2488922013/,"Rua Maria Filomena da Silva - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 82m²
",82,2,2,1,280000,2021-04-28 
4427,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-89m2-venda-RS552000-id-2480880080/,"Avenida Brigadeiro da Silva Paes, 180 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 89m²
",89,3,2,1,552000,2021-04-28 
4429,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-79m2-venda-RS280000-id-2510141014/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 79m²
",79,2,1,1,280000,2021-04-28 
4430,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-65m2-venda-RS195000-id-2468033183/,"Rua Jair Vieira, 81 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,1,1,195000,2021-04-28 
4431,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-83m2-venda-RS530000-id-2501994475/,"Avenida Brigadeiro da Silva Paes - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 83m²
",83,3,2,2,530000,2021-04-28 
4432,vivareal.com/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-81m2-venda-RS440000-id-2482988099/,"Praia Comprida, São José - SC","Apartamento com 3 Quartos à Venda, 81m²
",81,3,1,2,440000,2021-04-28 
4433,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-96m2-venda-RS360000-id-2517959573/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 96m²
",96,2,2,1,360000,2021-04-28 
4434,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-93m2-venda-RS480000-id-2482987912/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 93m²
",93,3,1,1,480000,2021-04-28 
4435,vivareal.com/imovel/apartamento-4-quartos-bosque-das-mansoes-bairros-sao-jose-com-garagem-250m2-venda-RS2600000-id-2514705578/,"Rua das Palmeiras, 177 - Bosque das Mansões, São José - SC","Apartamento com 4 Quartos à Venda, 250m²
",250,4,3,4,2600000,2021-04-28 
4436,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-80m2-venda-RS340000-id-2512432980/,"Avenida Cruz e Souza, 5 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 80m²
",80,3,1,1,340000,2021-04-28 
4437,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-64m2-venda-RS402000-id-2495966746/,"Rua Santo Antônio - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,2,1,402000,2021-04-28 
4438,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-138m2-venda-RS1019100-id-2507890682/,"Avenida Cruz e Souza - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 138m²
",138,3,4,2,1019100,2021-04-28 
4439,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-91m2-venda-RS650000-id-2482989282/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 91m²
",91,3,1,2,650000,2021-04-28 
4440,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-115m2-venda-RS520000-id-2477042230/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 115m²
",115,3,1,1,520000,2021-04-28 
4441,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-74m2-venda-RS330000-id-2486270892/,"Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 74m²
",74,2,1,1,330000,2021-04-28 
